name,description,type,rating,imageUrl,latitude,longitude,destinationName
Flagship Hotel Midas Casita,Travel Sustainable property,HOTEL,5.8,flagship_hotel_midas_casita.jpg,0,0,Bangalore
The Roy Grand Inns,"Set in Bangalore, 2.7 km from Forum Mall, Koramangala, The Roy Grand Inns offers accommodation with a shared lounge, free private parking, a terrace and a restaurant.",HOTEL,6.2,the_roy_grand_inns.jpg,0,0,Bangalore
FabHotel Hiland Suites,"Located in Bangalore and within 1.5 km of Indira Gandhi Musical Fountain Park, FabHotel Hiland Suites features a shared lounge, non-smoking rooms, and free WiFi throughout the property.",HOTEL,7.0,fabhotel_hiland_suites.jpg,0,0,Bangalore
Royal Indraprastha The Hotel,"Located in Bangalore, 7.3 km from ISKCON Hare Krishna Temple, Royal Indraprastha The Hotel provides accommodation with a terrace, free private parking, a restaurant and a bar.",HOTEL,8.1,royal_indraprastha_the_hotel.jpg,0,0,Bangalore
The Corporate Comforts,"Featuring 3-star accommodation, The Corporate Comforts is situated in Bangalore, 3.4 km from Bull Temple and 4.4 km from Forum Mall, Koramangala.",HOTEL,4.8,the_corporate_comforts.jpg,0,0,Bangalore
FabHotel Sri Sai Ram Suites,Travel Sustainable property,HOTEL,5.4,fabhotel_sri_sai_ram_suites.jpg,0,0,Bangalore
GRAND KALINGA HOTEL,"GRAND KALINGA HOTEL has a garden, terrace, a restaurant and bar in Bangalore. This 3-star hotel offers room service, a 24-hour front desk and free WiFi.",HOTEL,5.9,grand_kalinga_hotel.jpg,0,0,Bangalore
The Hood 1BHK's and 2BHK's (HSR Layout Sector 1),"Situated in Bangalore, The Hood 1BHK's and 2BHK's (HSR Layout Sector 1) features free WiFi, 5.9 km from Forum Mall, Koramangala and 10 km from Brigade Road.",HOTEL,9.0,the_hood_1bhk's_and_2bhk's_(hsr_layout_sector_1).jpg,0,0,Bangalore
Itsy By Treebo - HSR Comfort,"Featuring 3-star accommodation, Itsy By Treebo - HSR Comfort is situated in Bangalore, 4.9 km from Yeswanthpur Railway Station and 6 km from Indian Institute of Science, Bangalore.",HOTEL,7.5,itsy_by_treebo_-_hsr_comfort.jpg,0,0,Bangalore
FabHotel Krishna Boutique Marathahalli,Travel Sustainable property,HOTEL,6.8,fabhotel_krishna_boutique_marathahalli.jpg,0,0,Bangalore
Bluemoon Log-inn,"Offering a terrace and views of the city, Bluemoon Log-Inn is situated in Bangalore, 3.6 km from Forum Mall, Koramangala. Free private parking is available on site.",HOTEL,6.5,bluemoon_log-inn.jpg,0,0,Bangalore
Petuniya appartments,"Set in Bangalore, Petuniya appartments offers accommodation with a private pool.",HOTEL,,petuniya_appartments.jpg,0,0,Bangalore
Villa Grand Hotel,"Situated in Bangalore, 29 km from Indian Institute of Science, Bangalore, Villa Grand Hotel features accommodation with a terrace, free private parking, a restaurant and a bar.",HOTEL,7.4,villa_grand_hotel.jpg,0,0,Bangalore
Shoba Elite,"Shoba Elite is situated in Bangalore, 4.9 km from Bangalore City Railway Station and 6.1 km from Yeswanthpur Railway Station.",HOTEL,7.4,shoba_elite.jpg,0,0,Bangalore
Days Inn & Suites by Wyndham Bengaluru Whitefield,Travel Sustainable property,HOTEL,6.9,days_inn_&_suites_by_wyndham_bengaluru_whitefield.jpg,0,0,Bangalore
B R Inn,"Set in Bangalore, within 3.1 km of Forum Mall, Koramangala and 7.3 km of Brigade Road, B R Inn offers accommodation with a terrace and free WiFi as well as free private parking for guests who drive.",HOTEL,8.1,b_r_inn.jpg,0,0,Bangalore
Collection O World Class Hotel Crescent Near Phoenix Marketcity,"Offering a fitness centre, Hotel Silicon Hearth is located in Bangalore. The GVK Hospital, the Bhagmanne Tech Park and the Embassy Tech Park are within 1 km. Free WiFi access is available.",HOTEL,5.0,collection_o_world_class_hotel_crescent_near_phoenix_marketcity.jpg,0,0,Bangalore
Hotel City Meridian,"Located in Bangalore, 1.4 km from Bangalore City Railway Station, Hotel City Meridian provides accommodation with a garden, private parking and a terrace.",HOTEL,6.0,hotel_city_meridian.jpg,0,0,Bangalore
"ITC Gardenia, a Luxury Collection Hotel, Bengaluru",Travel Sustainable property,HOTEL,8.5,"itc_gardenia,_a_luxury_collection_hotel,_bengaluru.jpg",0,0,Bangalore
Sri Durgamba Lodge,"Ideally located in the Gandhi nagar district of Bangalore, Sri Durgamba Lodge is set 2.6 km from Indira Gandhi Musical Fountain Park, 2.7 km from Cubbon Park and less than 1 km from Bangalore City...",HOTEL,7.7,sri_durgamba_lodge.jpg,0,0,Bangalore
Hoodo - HBR Layout Bangalore Apartments,"Set in Bangalore in the Karnataka region, Hoodo - HBR Layout Bangalore Apartments offers accommodation with free WiFi and free private parking.",HOTEL,9.5,hoodo_-_hbr_layout_bangalore_apartments.jpg,0,0,Bangalore
OYO Flagship 80844 Amulya Boarding And Lodging,"Set 28 km from Commercial Street, OYO Flagship 80844 Amulya Boarding And Lodging offers rooms with air conditioning in Bangalore.",HOTEL,4.6,oyo_flagship_80844_amulya_boarding_and_lodging.jpg,0,0,Bangalore
Ocean Inn Hotels,"Set in Bangalore, 2 km from Forum Mall, Koramangala, Ocean Inn Hotels offers air-conditioned accommodation and a terrace.",HOTEL,6.4,ocean_inn_hotels.jpg,0,0,Bangalore
Zip By Spree Hotels Whitefield,Travel Sustainable property,HOTEL,7.1,zip_by_spree_hotels_whitefield.jpg,0,0,Bangalore
OYO Kings Suites Near ITC Factory,"Featuring 3-star accommodation, OYO Kings Suites Near ITC Factory is set in Bangalore, 4.7 km from Commercial Street and 5.8 km from Brigade Road.",HOTEL,6.7,oyo_kings_suites_near_itc_factory.jpg,0,0,Bangalore
FabHotel Rotano Grand,Travel Sustainable property,HOTEL,8.6,fabhotel_rotano_grand.jpg,0,0,Bangalore
FabExpress Ravikeethis Service Apartment,Travel Sustainable property,HOTEL,7.7,fabexpress_ravikeethis_service_apartment.jpg,0,0,Bangalore
Townhouse OAK Chris Hotel Whitefield Near Ascendas Park Square Mall,"Located 9.4 km from The Heritage Centre & Aerospace Museum, Townhouse OAK Chris Hotel Whitefield Near Ascendas Park Square Mall offers 3-star accommodation in Bangalore and features a shared lounge, a...",HOTEL,4.0,townhouse_oak_chris_hotel_whitefield_near_ascendas_park_square_mall.jpg,0,0,Bangalore
Sanctum Suites Whitefield Bangalore,Travel Sustainable property,HOTEL,7.1,sanctum_suites_whitefield_bangalore.jpg,0,0,Bangalore
OYO Townhouse Chic 364 Richmond Road Near Cubbon Park,Travel Sustainable property,HOTEL,5.9,oyo_townhouse_chic_364_richmond_road_near_cubbon_park.jpg,0,0,Bangalore
Capital O Elegant Amethyst Business Hotel Near Ragigudda Sri Prasanna Anjaneyaswamy Temple,"Set 4.1 km from Bull Temple, Capital O Elegant Amethyst Business Hotel Near Ragigudda Sri Prasanna Anjaneyaswamy Temple offers 3-star accommodation in Bangalore and features a shared lounge, a...",HOTEL,2.9,capital_o_elegant_amethyst_business_hotel_near_ragigudda_sri_prasanna_anjaneyaswamy_temple.jpg,0,0,Bangalore
FabHotel Zeke,Travel Sustainable property,HOTEL,8.7,fabhotel_zeke.jpg,0,0,Bangalore
Misty Meridian Serviced Apartments,Travel Sustainable property,HOTEL,8.2,misty_meridian_serviced_apartments.jpg,0,0,Bangalore
Avenue Inn,"Featuring 3-star accommodation, Avenue Inn is located in Bangalore, 3.2 km from Commercial Street and 3.8 km from Chinnaswamy Stadium.",HOTEL,7.6,avenue_inn.jpg,0,0,Bangalore
MySpace Express GD Inn,"Situated in Bangalore, within 4.3 km of The Heritage Centre & Aerospace Museum and 5.3 km of Brigade Road, MySpace Express GD Inn features accommodation with a restaurant and as well as free private...",HOTEL,7.3,myspace_express_gd_inn.jpg,0,0,Bangalore
Primera Extended Stay Apartments,Travel Sustainable property,HOTEL,8.3,primera_extended_stay_apartments.jpg,0,0,Bangalore
Bohäus by Hyphen,Travel Sustainable property,HOTEL,9.0,bohäus_by_hyphen.jpg,0,0,Bangalore
OYO Hotel Elite Lifestyle Red Rose Near 7d Voyage,Travel Sustainable property,HOTEL,5.0,oyo_hotel_elite_lifestyle_red_rose_near_7d_voyage.jpg,0,0,Bangalore
Collection O World Class Hotel Crescent Near Phoenix Marketcity,"Offering a fitness centre, Hotel Silicon Hearth is located in Bangalore. The GVK Hospital, the Bhagmanne Tech Park and the Embassy Tech Park are within 1 km. Free WiFi access is available.",HOTEL,5.0,collection_o_world_class_hotel_crescent_near_phoenix_marketcity.jpg,0,0,Bangalore
HOTEL ROYAL SUITES,"Located in Bangalore, within 500 metres of Yeswanthpur Railway Station and 1.9 km of Indian Institute of Science, Bangalore, HOTEL ROYAL SUITES provides accommodation with a terrace and free WiFi as...",HOTEL,6.6,hotel_royal_suites.jpg,0,0,Bangalore
DivBnK homes Bangalore,"Offering a terrace and free WiFi, DivBnK homes Bangalore is situated in the BTM Layout district in Bangalore, 2.3 km from Forum Mall, Koramangala. This apartment features accommodation with a balcony....",HOTEL,9.7,divbnk_homes_bangalore.jpg,0,0,Bangalore
Capital O Gn Suites Near Sri Amruth Chithra Mandira,Travel Sustainable property,HOTEL,3.0,capital_o_gn_suites_near_sri_amruth_chithra_mandira.jpg,0,0,Bangalore
Itsy By Treebo - HSR Comfort,"Featuring 3-star accommodation, Itsy By Treebo - HSR Comfort is situated in Bangalore, 4.9 km from Yeswanthpur Railway Station and 6 km from Indian Institute of Science, Bangalore.",HOTEL,7.5,itsy_by_treebo_-_hsr_comfort.jpg,0,0,Bangalore
Treebo Trend The Galaxy Chandapura,"Featuring 3-star accommodation, Treebo Trend The Galaxy Chandapura is located in Bangalore, 24 km from Brigade Road and 25 km from Chinnaswamy Stadium.",HOTEL,6.1,treebo_trend_the_galaxy_chandapura.jpg,0,0,Bangalore
Flagship Aaira Inn Near Uttam Sagar,Travel Sustainable property,HOTEL,6.3,flagship_aaira_inn_near_uttam_sagar.jpg,0,0,Bangalore
Hotel Sterling Inn,"Featuring 3-star accommodation, Hotel Sterling Inn is situated in Bangalore, 19 km from Indian Institute of Science, Bangalore and 19 km from Yeswanthpur Railway Station.",HOTEL,8.8,hotel_sterling_inn.jpg,0,0,Bangalore
The Hood Hostel,"Set in Bangalore, within 1.1 km of Forum Mall, Koramangala and 5.2 km of Brigade Road, The Hood Hostel offers accommodation with a shared lounge and free WiFi as well as free private parking for...",HOTEL,8.4,the_hood_hostel.jpg,0,0,Bangalore
Green residency,"Located 5.4 km from Yeswanthpur Railway Station, 6.5 km from Indian Institute of Science, Bangalore and 8.8 km from Bangalore City Railway Station, Green residency provides accommodation situated in...",HOTEL,,green_residency.jpg,0,0,Bangalore
The Croft - container stay,"Offering free WiFi and garden views, The Croft - container stay is an accommodation situated in Bangalore.",HOTEL,7.0,the_croft_-_container_stay.jpg,0,0,Bangalore
Tranquil Serviced Apartments - HSR Layout,"Located in Bangalore in the Karnataka region, Tranquil Serviced Apartments - HSR Layout features a balcony. It is situated 5.4 km from Forum Mall, Koramangala and features free WiFi plus room service....",HOTEL,8.5,tranquil_serviced_apartments_-_hsr_layout.jpg,0,0,Bangalore
Royalwood Deluxe,"Located in Bangalore, within 4.5 km of The Heritage Centre & Aerospace Museum and 6.1 km of Brigade Road, Royalwood Deluxe provides accommodation with a shared lounge and as well as free private...",HOTEL,7.4,royalwood_deluxe.jpg,0,0,Bangalore
Soundarya Hotel,"Situated in Bangalore, 8.5 km from Yeswanthpur Railway Station, Soundarya Hotel features views of the city.",HOTEL,7.3,soundarya_hotel.jpg,0,0,Bangalore
OYO Flagship 70323 Peenya Gymkhana Comforts,Travel Sustainable property,HOTEL,4.7,oyo_flagship_70323_peenya_gymkhana_comforts.jpg,0,0,Bangalore
FLORA SUITES,"Located 2.8 km from Yeswanthpur Railway Station, FLORA SUITES offers 3-star accommodation in Bangalore and features a terrace. This 3-star hotel offers room service, a 24-hour front desk and free...",HOTEL,8.1,flora_suites.jpg,0,0,Bangalore
Royal Guest Inn HSR Layout,"Set in Bangalore, within 5.3 km of Forum Mall, Koramangala and 10 km of Brigade Road, Royal Guest Inn HSR Layout offers accommodation with a terrace and free WiFi throughout the property.",HOTEL,5.0,royal_guest_inn_hsr_layout.jpg,0,0,Bangalore
"Regenta Place Bangalore, Cunningham Road",Travel Sustainable property,HOTEL,5.7,"regenta_place_bangalore,_cunningham_road.jpg",0,0,Bangalore
Hotel Ballal Residency,"Hotel Ballal Residency is a hotel located centrally in Bangalore. The property is located 500 metres from Brigade Road, 1.2 km from Commercial Street and a 15-minute walk from Chinnaswamy Stadium.",HOTEL,7.1,hotel_ballal_residency.jpg,0,0,Bangalore
The Bosque House,Travel Sustainable property,HOTEL,,the_bosque_house.jpg,0,0,Bangalore
Flagship Sai International Near Nagasandra Metro Station,Travel Sustainable property,HOTEL,3.7,flagship_sai_international_near_nagasandra_metro_station.jpg,0,0,Bangalore
Vandana onyx,"Set in Bangalore, Vandana onyx offers accommodation with a private pool and free WiFi. This apartment is 4.5 km from Forum Mall, Koramangala and 8 km from Bull Temple.",HOTEL,1.0,vandana_onyx.jpg,0,0,Bangalore
CMR Service Apartment,"Set in Bangalore in the Karnataka region, with Commercial Street nearby, CMR Service Apartment offers accommodation with free WiFi and free private parking.",HOTEL,,cmr_service_apartment.jpg,0,0,Bangalore
Vinaya Royal Inn,"Featuring free WiFi, Vinaya Royal Inn offers accommodation in Bangalore. Guests can enjoy the on-site restaurant. Free private parking is available on site.",HOTEL,4.7,vinaya_royal_inn.jpg,0,0,Bangalore
"Zuri Hospitality Pvt Ltd, Unit- The Zuri Whitefield Bangalore","Five-star hospitality and chic design are what guests can expect at Zuri Hospitality Pvt Ltd, Unit- The Zuri Whitefield Bangalore, 1 km from ITPL Road.",HOTEL,8.1,"zuri_hospitality_pvt_ltd,_unit-_the_zuri_whitefield_bangalore.jpg",0,0,Bangalore
Thyme the Transit,Thyme the Transit is located in Bangalore City. It is 5 km from Cubbon Park. Free Wi-Fi access is available. The property offers free parking.,HOTEL,8.2,thyme_the_transit.jpg,0,0,Bangalore
Manpho Bell Hotel & Convention Center,Travel Sustainable property,HOTEL,5.7,manpho_bell_hotel_&_convention_center.jpg,0,0,Bangalore
Itsy By Treebo - Worldtree,"Featuring free WiFi throughout the property, Itsy By Treebo - Worldtree offers accommodation in Bangalore. Every air-conditioned room includes a LCD cable TV.",HOTEL,7.3,itsy_by_treebo_-_worldtree.jpg,0,0,Bangalore
"Keys Select by Lemon Tree Hotels, Hosur Road, Bengaluru",Travel Sustainable property,HOTEL,7.0,"keys_select_by_lemon_tree_hotels,_hosur_road,_bengaluru.jpg",0,0,Bangalore
Octave Brookefield Suites,"Featuring 3-star accommodation, Octave Brookefield Suites is set in Bangalore, 5 km from The Heritage Centre & Aerospace Museum and 14 km from Brigade Road.",HOTEL,7.9,octave_brookefield_suites.jpg,0,0,Bangalore
Vanusa Residency,"Featuring 3-star accommodation, Vanusa Residency is set in Bangalore, 2.1 km from Indira Gandhi Musical Fountain Park and 1.8 km from Cubbon Park.",HOTEL,7.7,vanusa_residency.jpg,0,0,Bangalore
HOTEL ABHIMAANI VASATHI,"Situated in Bangalore, 2.1 km from Bangalore City Railway Station, HOTEL ABHIMAANI VASATHI features accommodation with a fitness centre, free private parking, a restaurant and a bar.",HOTEL,6.5,hotel_abhimaani_vasathi.jpg,0,0,Bangalore
Sapphire Inn,Travel Sustainable property,HOTEL,6.5,sapphire_inn.jpg,0,0,Bangalore
Collection O Premium Eden Au Lac Near Sri Someshwara Swami Temple,Travel Sustainable property,HOTEL,5.0,collection_o_premium_eden_au_lac_near_sri_someshwara_swami_temple.jpg,0,0,Bangalore
Treebo Trend Tierra Woods Manyata,"Featuring 3-star accommodation, Treebo Trend Tierra Woods Manyata is set in Bangalore, 10 km from Commercial Street and 11 km from Chinnaswamy Stadium.",HOTEL,6.4,treebo_trend_tierra_woods_manyata.jpg,0,0,Bangalore
StayVista at Firefly Homestay,Travel Sustainable property,HOTEL,9.4,stayvista_at_firefly_homestay.jpg,0,0,Bangalore
MyWorkStay BTM,"Set 2.5 km from Forum Mall, Koramangala, MyWorkStay BTM offers 3-star accommodation in Bangalore and has a fitness centre, a garden and a terrace. This 3-star hotel offers a 24-hour front desk.",HOTEL,5.9,myworkstay_btm.jpg,0,0,Bangalore
Radha Regent Electronic City,"Strategically located in Bangalore’s Electronics City, Radha Regent features an outdoor pool, a gym and a business centre.",HOTEL,6.7,radha_regent_electronic_city.jpg,0,0,Bangalore
Octave Kings Suites,"Set in Bangalore, within 300 metres of Brigade Road and 1.4 km of Chinnaswamy Stadium, Octave Kings Suites offers accommodation with a terrace and as well as free private parking for guests who drive....",HOTEL,4.9,octave_kings_suites.jpg,0,0,Bangalore
Modern Hotel,"Located in Bangalore, within 1.7 km of Bangalore City Railway Station and 2.4 km of Indira Gandhi Musical Fountain Park, Modern Hotel provides accommodation with a shared lounge and as well as free...",HOTEL,8.1,modern_hotel.jpg,0,0,Bangalore
RK - Inn Premium Suites,"Featuring a fitness centre, a garden, a terrace and a restaurant, RK - Inn Premium Suites is set in the Bommasandra district of Bangalore, only 17 km from Forum Mall, Koramangala.",HOTEL,7.9,rk_-_inn_premium_suites.jpg,0,0,Bangalore
"Regenta Inn Grand-ORR, Mahadevapura",Travel Sustainable property,HOTEL,5.3,"regenta_inn_grand-orr,_mahadevapura.jpg",0,0,Bangalore
FabExpress Rithun Residency,Travel Sustainable property,HOTEL,7.7,fabexpress_rithun_residency.jpg,0,0,Bangalore
Fernandes Complex,"Situated within 6.9 km of Commercial Street and 7.3 km of Chinnaswamy Stadium, Fernandes Complex in Bangalore features a garden and rooms with free WiFi.",HOTEL,8.9,fernandes_complex.jpg,0,0,Bangalore
Hotel Leroy Grand - Yeshwanthpur,"Located in Bangalore, 3.6 km from Yeswanthpur Railway Station, Hotel Leroy Grand - Yeshwanthpur provides accommodation with an outdoor swimming pool, free private parking, a fitness centre and a...",HOTEL,7.2,hotel_leroy_grand_-_yeshwanthpur.jpg,0,0,Bangalore
Super OYO Capital O Chetana Clove,"Set 5.1 km from Yeswanthpur Railway Station, Super OYO Capital O Chetana Clove offers rooms with air conditioning in Bangalore.",HOTEL,6.0,super_oyo_capital_o_chetana_clove.jpg,0,0,Bangalore
Sasthi Suites,"Situated 1 km from Yeswanthpur Railway Station, Sasthi Suites offers 3-star accommodation in Bangalore and has a terrace. This 3-star hotel offers room service and a 24-hour front desk.",HOTEL,8.6,sasthi_suites.jpg,0,0,Bangalore
